name_0,name_1,id_0,id_1,mobilitychange,date
Ecuador,El Oro,ec,7,-.42809999,2020-04-04
Ecuador,El Oro,ec,7,-.50269997,2020-04-05
Ecuador,El Oro,ec,7,-.4835,2020-04-06
Ecuador,El Oro,ec,7,-.45609999,2020-04-07
Ecuador,El Oro,ec,7,-.40920001,2020-04-08
Ecuador,El Oro,ec,7,-.4258,2020-04-09
Ecuador,El Oro,ec,7,-.46340001,2020-04-10
Ecuador,El Oro,ec,7,-.50599998,2020-04-11
Ecuador,El Oro,ec,7,-.55699998,2020-04-12
Ecuador,El Oro,ec,7,-.4456,2020-04-13
Ecuador,El Oro,ec,7,-.43450001,2020-04-14
Ecuador,El Oro,ec,7,-.4294,2020-04-15
Ecuador,El Oro,ec,7,-.3883,2020-04-16
Ecuador,El Oro,ec,7,-.4181,2020-04-17
Ecuador,El Oro,ec,7,-.47319999,2020-04-18
Ecuador,El Oro,ec,7,-.5442,2020-04-19
Ecuador,El Oro,ec,7,-.3906,2020-04-20
Ecuador,El Oro,ec,7,-.40349999,2020-04-21
Ecuador,El Oro,ec,7,-.3827,2020-04-22
Ecuador,El Oro,ec,7,-.37670001,2020-04-23
Ecuador,El Oro,ec,7,-.38100001,2020-04-24
Ecuador,El Oro,ec,7,-.4366,2020-04-25
Ecuador,El Oro,ec,7,-.47839999,2020-04-26
Ecuador,El Oro,ec,7,-.34040001,2020-04-27
Ecuador,El Oro,ec,7,-.25060001,2020-04-28
Ecuador,El Oro,ec,7,-.2881,2020-04-29
Ecuador,El Oro,ec,7,-.29840001,2020-04-30
Ecuador,El Oro,ec,7,-.2958,2020-05-01
Ecuador,El Oro,ec,7,-.37329999,2020-05-02
Ecuador,El Oro,ec,7,-.4321,2020-05-03
Ecuador,El Oro,ec,7,-.3037,2020-05-04
Ecuador,El Oro,ec,7,-.2721,2020-05-05
Ecuador,El Oro,ec,7,-.29300001,2020-05-06
Ecuador,El Oro,ec,7,-.2807,2020-05-07
Ecuador,El Oro,ec,7,-.30849999,2020-05-08
Ecuador,El Oro,ec,7,-.35839999,2020-05-09
Ecuador,El Oro,ec,7,-.34639999,2020-05-10
Ecuador,El Oro,ec,7,-.3075,2020-05-11
Ecuador,El Oro,ec,7,-.162,2020-05-12
Ecuador,El Oro,ec,7,-.1365,2020-05-13
Ecuador,El Oro,ec,7,-.1917,2020-05-14
Ecuador,El Oro,ec,7,-.21080001,2020-05-15
Ecuador,El Oro,ec,7,-.31040001,2020-05-16
Ecuador,El Oro,ec,7,-.398,2020-05-17
Ecuador,El Oro,ec,7,-.215,2020-05-18
Ecuador,El Oro,ec,7,-.1979,2020-05-19
Ecuador,El Oro,ec,7,-.1671,2020-05-20
Ecuador,El Oro,ec,7,-.1583,2020-05-21
Ecuador,El Oro,ec,7,-.14560001,2020-05-22
Ecuador,El Oro,ec,7,-.2859,2020-05-23
Ecuador,El Oro,ec,7,-.3721,2020-05-24
Ecuador,El Oro,ec,7,-.24609999,2020-05-25
Ecuador,El Oro,ec,7,-.16760001,2020-05-26
Ecuador,El Oro,ec,7,-.19499999,2020-05-27
Ecuador,El Oro,ec,7,-.2009,2020-05-28
Ecuador,El Oro,ec,7,-.17739999,2020-05-29
Ecuador,El Oro,ec,7,-.28659999,2020-05-30
Ecuador,El Oro,ec,7,-.38330001,2020-05-31
Ecuador,El Oro,ec,7,-.2147,2020-06-01
Ecuador,El Oro,ec,7,-.2058,2020-06-02
Ecuador,El Oro,ec,7,-.14839999,2020-06-03
Ecuador,El Oro,ec,7,-.1353,2020-06-04
Ecuador,El Oro,ec,7,-.1247,2020-06-05
Ecuador,El Oro,ec,7,-.21070001,2020-06-06
Ecuador,El Oro,ec,7,-.33829999,2020-06-07
Ecuador,El Oro,ec,7,-.1769,2020-06-08
Ecuador,El Oro,ec,7,-.1471,2020-06-09
Ecuador,El Oro,ec,7,-.1428,2020-06-10
Ecuador,El Oro,ec,7,-.16500001,2020-06-11
Ecuador,El Oro,ec,7,-.1679,2020-06-12
Ecuador,El Oro,ec,7,-.2343,2020-06-13
Ecuador,El Oro,ec,7,-.3612,2020-06-14
Ecuador,El Oro,ec,7,-.17020001,2020-06-15
Ecuador,El Oro,ec,7,-.1939,2020-06-16
Ecuador,El Oro,ec,7,-.18719999,2020-06-17
Ecuador,El Oro,ec,7,-.1204,2020-06-18
Ecuador,El Oro,ec,7,-.083800003,2020-06-19
Ecuador,El Oro,ec,7,-.1069,2020-06-20
Ecuador,El Oro,ec,7,-.18880001,2020-06-21
Ecuador,El Oro,ec,7,-.061500002,2020-06-22
Ecuador,El Oro,ec,7,-.046700001,2020-06-23
Ecuador,El Oro,ec,7,.0138,2020-06-24
Ecuador,El Oro,ec,7,-.0133,2020-06-25
Ecuador,El Oro,ec,7,.0287,2020-06-26
Ecuador,El Oro,ec,7,-.033199999,2020-06-27
Ecuador,El Oro,ec,7,-.15279999,2020-06-28
Ecuador,El Oro,ec,7,.061099999,2020-06-29
Ecuador,El Oro,ec,7,.0218,2020-06-30
Ecuador,El Oro,ec,7,.063900001,2020-07-01
Ecuador,El Oro,ec,7,.0071999999,2020-07-02
Ecuador,El Oro,ec,7,-.0132,2020-07-03
Ecuador,El Oro,ec,7,-.050799999,2020-07-04
Ecuador,El Oro,ec,7,-.1781,2020-07-05
Ecuador,El Oro,ec,7,-.068700001,2020-07-06
Ecuador,El Oro,ec,7,-.0517,2020-07-07
Ecuador,El Oro,ec,7,-.0027999999,2020-07-08
Ecuador,El Oro,ec,7,-.054499999,2020-07-09
Ecuador,El Oro,ec,7,-.032299999,2020-07-10
Ecuador,El Oro,ec,7,-.35229999,2020-07-11
Ecuador,El Oro,ec,7,-.2013,2020-07-12
Ecuador,El Oro,ec,7,.001,2020-07-13
Ecuador,El Oro,ec,7,-.056499999,2020-07-14
Ecuador,El Oro,ec,7,-.031500001,2020-07-15
Ecuador,El Oro,ec,7,-.106,2020-07-16
Ecuador,El Oro,ec,7,-.1446,2020-07-17
Ecuador,El Oro,ec,7,-.19679999,2020-07-18
Ecuador,El Oro,ec,7,-.29370001,2020-07-19
Ecuador,El Oro,ec,7,-.148,2020-07-20
Ecuador,El Oro,ec,7,-.1444,2020-07-21
Ecuador,El Oro,ec,7,-.1471,2020-07-22
Ecuador,El Oro,ec,7,-.084299996,2020-07-23
Ecuador,El Oro,ec,7,-.073100001,2020-07-24
Ecuador,El Oro,ec,7,-.1679,2020-07-25
Ecuador,El Oro,ec,7,-.24240001,2020-07-26
Ecuador,El Oro,ec,7,-.094700001,2020-07-27
Ecuador,El Oro,ec,7,-.087499999,2020-07-28
Ecuador,El Oro,ec,7,-.048,2020-07-29
Ecuador,El Oro,ec,7,-.048500001,2020-07-30
Ecuador,El Oro,ec,7,-.051199999,2020-07-31
Ecuador,El Oro,ec,7,-.066100001,2020-08-01
Ecuador,El Oro,ec,7,-.2036,2020-08-02
Ecuador,El Oro,ec,7,-.047200002,2020-08-03
Ecuador,El Oro,ec,7,.0083999997,2020-08-04
Ecuador,El Oro,ec,7,.0206,2020-08-05
Ecuador,El Oro,ec,7,.042300001,2020-08-06
Ecuador,El Oro,ec,7,.025699999,2020-08-07
Ecuador,El Oro,ec,7,.0018,2020-08-08
Ecuador,El Oro,ec,7,-.0175,2020-08-09
Ecuador,El Oro,ec,7,-.0087000001,2020-08-10
Ecuador,El Oro,ec,7,.072999999,2020-08-11
Ecuador,El Oro,ec,7,-.0024000001,2020-08-12
Ecuador,El Oro,ec,7,-.029200001,2020-08-13
Ecuador,El Oro,ec,7,.039099999,2020-08-14
Ecuador,El Oro,ec,7,-.1192,2020-08-15
Ecuador,El Oro,ec,7,-.1892,2020-08-16
Ecuador,El Oro,ec,7,-.060600001,2020-08-17
Ecuador,El Oro,ec,7,-.092699997,2020-08-18
Ecuador,El Oro,ec,7,-.091200002,2020-08-19
Ecuador,El Oro,ec,7,-.046500001,2020-08-20
Ecuador,El Oro,ec,7,-.047699999,2020-08-21
Ecuador,El Oro,ec,7,-.095600002,2020-08-22
Ecuador,El Oro,ec,7,-.2262,2020-08-23
Ecuador,El Oro,ec,7,-.064300001,2020-08-24
Ecuador,El Oro,ec,7,-.046700001,2020-08-25
Ecuador,El Oro,ec,7,-.0272,2020-08-26
Ecuador,El Oro,ec,7,-.0033,2020-08-27
Ecuador,El Oro,ec,7,-.0306,2020-08-28
Ecuador,El Oro,ec,7,-.0081000002,2020-08-29
Ecuador,El Oro,ec,7,-.1461,2020-08-30
Ecuador,El Oro,ec,7,-.058499999,2020-08-31
Ecuador,El Oro,ec,7,-.064199999,2020-09-01
Ecuador,El Oro,ec,7,-.061700001,2020-09-02
Ecuador,El Oro,ec,7,-.066500001,2020-09-03
Ecuador,El Oro,ec,7,-.0207,2020-09-04
Ecuador,El Oro,ec,7,-.089100003,2020-09-05
Ecuador,El Oro,ec,7,-.20919999,2020-09-06
Ecuador,El Oro,ec,7,-.052099999,2020-09-07
Ecuador,El Oro,ec,7,-.067000002,2020-09-08
Ecuador,El Oro,ec,7,.0054000001,2020-09-09
Ecuador,El Oro,ec,7,.0471,2020-09-10
Ecuador,El Oro,ec,7,.1054,2020-09-11
Ecuador,El Oro,ec,7,-.0022,2020-09-12
Ecuador,El Oro,ec,7,-.1478,2020-09-13
Ecuador,El Oro,ec,7,.0298,2020-09-14
Ecuador,El Oro,ec,7,.063100003,2020-09-15
Ecuador,El Oro,ec,7,-.0228,2020-09-16
Ecuador,El Oro,ec,7,-.064999998,2020-09-17
Ecuador,El Oro,ec,7,-.0535,2020-09-18
Ecuador,El Oro,ec,7,-.1248,2020-09-19
Ecuador,El Oro,ec,7,-.1883,2020-09-20
Ecuador,El Oro,ec,7,-.1224,2020-09-21
Ecuador,El Oro,ec,7,-.1008,2020-09-22
Ecuador,El Oro,ec,7,-.1007,2020-09-23
Ecuador,El Oro,ec,7,-.095100001,2020-09-24
Ecuador,El Oro,ec,7,-.0603,2020-09-25
Ecuador,El Oro,ec,7,-.1261,2020-09-26
Ecuador,El Oro,ec,7,-.2001,2020-09-27
Ecuador,El Oro,ec,7,-.075300001,2020-09-28
Ecuador,El Oro,ec,7,-.1013,2020-09-29
Ecuador,El Oro,ec,7,.085299999,2020-09-30
Ecuador,El Oro,ec,7,-.070699997,2020-10-01
Ecuador,El Oro,ec,7,-.095100001,2020-10-02
Ecuador,El Oro,ec,7,-.1679,2020-10-03
Ecuador,El Oro,ec,7,-.2306,2020-10-04
Ecuador,El Oro,ec,7,-.1207,2020-10-05
Ecuador,El Oro,ec,7,-.1397,2020-10-06
Ecuador,El Oro,ec,7,-.083800003,2020-10-07
Ecuador,El Oro,ec,7,-.0436,2020-10-08
Ecuador,El Oro,ec,7,-.1265,2020-10-09
Ecuador,El Oro,ec,7,-.1302,2020-10-10
Ecuador,El Oro,ec,7,-.1822,2020-10-11
Ecuador,El Oro,ec,7,-.1064,2020-10-12
Ecuador,El Oro,ec,7,-.1159,2020-10-13
Ecuador,El Oro,ec,7,-.065099999,2020-10-14
Ecuador,El Oro,ec,7,-.1275,2020-10-15
Ecuador,El Oro,ec,7,-.0986,2020-10-16
Ecuador,El Oro,ec,7,-.12729999,2020-10-17
Ecuador,El Oro,ec,7,-.2138,2020-10-18
Ecuador,El Oro,ec,7,-.1411,2020-10-19
Ecuador,El Oro,ec,7,-.1191,2020-10-20
Ecuador,El Oro,ec,7,-.0973,2020-10-21
Ecuador,El Oro,ec,7,-.091799997,2020-10-22
Ecuador,El Oro,ec,7,-.095799997,2020-10-23
Ecuador,El Oro,ec,7,-.1656,2020-10-24
Ecuador,El Oro,ec,7,-.17020001,2020-10-25
Ecuador,El Oro,ec,7,-.1093,2020-10-26
Ecuador,El Oro,ec,7,-.1287,2020-10-27
Ecuador,El Oro,ec,7,-.084200002,2020-10-28
Ecuador,El Oro,ec,7,-.051399998,2020-10-29
Ecuador,El Oro,ec,7,-.079499997,2020-10-30
Ecuador,El Oro,ec,7,-.13259999,2020-10-31
Ecuador,El Oro,ec,7,-.2001,2020-11-01
Ecuador,Esmeraldas,ec,8,-.0418,2020-03-01
Ecuador,Esmeraldas,ec,8,0,2020-03-02
Ecuador,Esmeraldas,ec,8,-.0814,2020-03-03
Ecuador,Esmeraldas,ec,8,-.058699999,2020-03-04
Ecuador,Esmeraldas,ec,8,-.032000002,2020-03-05
Ecuador,Esmeraldas,ec,8,-.0372,2020-03-06
Ecuador,Esmeraldas,ec,8,-.12909999,2020-03-07
Ecuador,Esmeraldas,ec,8,-.1833,2020-03-08
Ecuador,Esmeraldas,ec,8,-.1123,2020-03-09
Ecuador,Esmeraldas,ec,8,-.045299999,2020-03-10
Ecuador,Esmeraldas,ec,8,.0337,2020-03-11
Ecuador,Esmeraldas,ec,8,-.0381,2020-03-12
Ecuador,Esmeraldas,ec,8,-.15549999,2020-03-13
Ecuador,Esmeraldas,ec,8,-.095200002,2020-03-14
Ecuador,Esmeraldas,ec,8,-.1768,2020-03-15
Ecuador,Esmeraldas,ec,8,-.1208,2020-03-16
Ecuador,Esmeraldas,ec,8,-.1839,2020-03-17
Ecuador,Esmeraldas,ec,8,-.24519999,2020-03-18
Ecuador,Esmeraldas,ec,8,-.36840001,2020-03-19
Ecuador,Esmeraldas,ec,8,-.38069999,2020-03-20
Ecuador,Esmeraldas,ec,8,-.43540001,2020-03-21
Ecuador,Esmeraldas,ec,8,-.43090001,2020-03-22
Ecuador,Esmeraldas,ec,8,-.38859999,2020-03-23
Ecuador,Esmeraldas,ec,8,-.37940001,2020-03-24
Ecuador,Esmeraldas,ec,8,-.4262,2020-03-25
Ecuador,Esmeraldas,ec,8,-.40779999,2020-03-26
Ecuador,Esmeraldas,ec,8,-.3644,2020-03-27
Ecuador,Esmeraldas,ec,8,-.4447,2020-03-28
Ecuador,Esmeraldas,ec,8,-.40990001,2020-03-29
Ecuador,Esmeraldas,ec,8,-.37009999,2020-03-30
Ecuador,Esmeraldas,ec,8,-.3788,2020-03-31
Ecuador,Esmeraldas,ec,8,-.39250001,2020-04-01
Ecuador,Esmeraldas,ec,8,-.43040001,2020-04-02
Ecuador,Esmeraldas,ec,8,-.4368,2020-04-03
Ecuador,Esmeraldas,ec,8,-.45500001,2020-04-04
Ecuador,Esmeraldas,ec,8,-.42019999,2020-04-05
Ecuador,Esmeraldas,ec,8,-.42899999,2020-04-06
Ecuador,Esmeraldas,ec,8,-.4429,2020-04-07
Ecuador,Esmeraldas,ec,8,-.37850001,2020-04-08
Ecuador,Esmeraldas,ec,8,-.33930001,2020-04-09
Ecuador,Esmeraldas,ec,8,-.41530001,2020-04-10
Ecuador,Esmeraldas,ec,8,-.47040001,2020-04-11
Ecuador,Esmeraldas,ec,8,-.38600001,2020-04-12
Ecuador,Esmeraldas,ec,8,-.3915,2020-04-13
Ecuador,Esmeraldas,ec,8,-.39480001,2020-04-14
Ecuador,Esmeraldas,ec,8,-.33070001,2020-04-15
Ecuador,Esmeraldas,ec,8,-.38190001,2020-04-16
Ecuador,Esmeraldas,ec,8,-.3818,2020-04-17
Ecuador,Esmeraldas,ec,8,-.4086,2020-04-18
Ecuador,Esmeraldas,ec,8,-.42399999,2020-04-19
Ecuador,Esmeraldas,ec,8,-.34630001,2020-04-20
Ecuador,Esmeraldas,ec,8,-.37470001,2020-04-21
Ecuador,Esmeraldas,ec,8,-.3012,2020-04-22
Ecuador,Esmeraldas,ec,8,-.37380001,2020-04-23
Ecuador,Esmeraldas,ec,8,-.3001,2020-04-24
Ecuador,Esmeraldas,ec,8,-.41330001,2020-04-25
Ecuador,Esmeraldas,ec,8,-.35569999,2020-04-26
Ecuador,Esmeraldas,ec,8,-.29339999,2020-04-27
Ecuador,Esmeraldas,ec,8,-.27450001,2020-04-28
Ecuador,Esmeraldas,ec,8,-.264,2020-04-29
Ecuador,Esmeraldas,ec,8,-.13259999,2020-04-30
Ecuador,Esmeraldas,ec,8,-.16949999,2020-05-01
Ecuador,Esmeraldas,ec,8,-.2441,2020-05-02
Ecuador,Esmeraldas,ec,8,-.2956,2020-05-03
Ecuador,Esmeraldas,ec,8,-.15719999,2020-05-04
Ecuador,Esmeraldas,ec,8,-.1318,2020-05-05
Ecuador,Esmeraldas,ec,8,-.19,2020-05-06
Ecuador,Esmeraldas,ec,8,-.1172,2020-05-07
Ecuador,Esmeraldas,ec,8,-.20990001,2020-05-08
Ecuador,Esmeraldas,ec,8,-.2771,2020-05-09
Ecuador,Esmeraldas,ec,8,-.1902,2020-05-10
Ecuador,Esmeraldas,ec,8,-.2343,2020-05-11
Ecuador,Esmeraldas,ec,8,-.23370001,2020-05-12
Ecuador,Esmeraldas,ec,8,-.21950001,2020-05-13
Ecuador,Esmeraldas,ec,8,-.25650001,2020-05-14
Ecuador,Esmeraldas,ec,8,-.2022,2020-05-15
Ecuador,Esmeraldas,ec,8,-.29980001,2020-05-16
Ecuador,Esmeraldas,ec,8,-.30989999,2020-05-17
Ecuador,Esmeraldas,ec,8,-.19679999,2020-05-18
Ecuador,Esmeraldas,ec,8,-.098399997,2020-05-19
Ecuador,Esmeraldas,ec,8,-.13169999,2020-05-20
Ecuador,Esmeraldas,ec,8,-.074699998,2020-05-21
Ecuador,Esmeraldas,ec,8,-.090499997,2020-05-22
Ecuador,Esmeraldas,ec,8,-.2361,2020-05-23
Ecuador,Esmeraldas,ec,8,-.292,2020-05-24
Ecuador,Esmeraldas,ec,8,-.1644,2020-05-25
Ecuador,Esmeraldas,ec,8,-.1177,2020-05-26
Ecuador,Esmeraldas,ec,8,-.12899999,2020-05-27
Ecuador,Esmeraldas,ec,8,-.16590001,2020-05-28
Ecuador,Esmeraldas,ec,8,-.12530001,2020-05-29
Ecuador,Esmeraldas,ec,8,-.221,2020-05-30
Ecuador,Esmeraldas,ec,8,-.2746,2020-05-31
Ecuador,Esmeraldas,ec,8,-.15880001,2020-06-01
Ecuador,Esmeraldas,ec,8,-.1881,2020-06-02
Ecuador,Esmeraldas,ec,8,-.18279999,2020-06-03
Ecuador,Esmeraldas,ec,8,-.208,2020-06-04
Ecuador,Esmeraldas,ec,8,-.19760001,2020-06-05
Ecuador,Esmeraldas,ec,8,-.25889999,2020-06-06
Ecuador,Esmeraldas,ec,8,-.3396,2020-06-07
Ecuador,Esmeraldas,ec,8,-.21089999,2020-06-08
Ecuador,Esmeraldas,ec,8,-.21780001,2020-06-09
Ecuador,Esmeraldas,ec,8,-.1283,2020-06-10
Ecuador,Esmeraldas,ec,8,-.1481,2020-06-11
Ecuador,Esmeraldas,ec,8,-.1582,2020-06-12
Ecuador,Esmeraldas,ec,8,-.212,2020-06-13
Ecuador,Esmeraldas,ec,8,-.2712,2020-06-14
Ecuador,Esmeraldas,ec,8,-.27790001,2020-06-15
Ecuador,Esmeraldas,ec,8,-.1935,2020-06-16
Ecuador,Esmeraldas,ec,8,-.1772,2020-06-17
Ecuador,Esmeraldas,ec,8,-.1118,2020-06-18
Ecuador,Esmeraldas,ec,8,-.1356,2020-06-19
Ecuador,Esmeraldas,ec,8,-.14470001,2020-06-20
Ecuador,Esmeraldas,ec,8,-.1284,2020-06-21
Ecuador,Esmeraldas,ec,8,.0222,2020-06-22
Ecuador,Esmeraldas,ec,8,-.064499997,2020-06-23
Ecuador,Esmeraldas,ec,8,.072800003,2020-06-24
Ecuador,Esmeraldas,ec,8,.1034,2020-06-25
Ecuador,Esmeraldas,ec,8,.037700001,2020-06-26
Ecuador,Esmeraldas,ec,8,.066200003,2020-06-27
Ecuador,Esmeraldas,ec,8,.050500002,2020-06-28
Ecuador,Esmeraldas,ec,8,.1016,2020-06-29
Ecuador,Esmeraldas,ec,8,.096299998,2020-06-30
Ecuador,Esmeraldas,ec,8,.1507,2020-07-01
Ecuador,Esmeraldas,ec,8,.13869999,2020-07-02
Ecuador,Esmeraldas,ec,8,.041700002,2020-07-03
Ecuador,Esmeraldas,ec,8,-.0174,2020-07-04
Ecuador,Esmeraldas,ec,8,-.0385,2020-07-05
Ecuador,Esmeraldas,ec,8,.080499999,2020-07-06
Ecuador,Esmeraldas,ec,8,.1153,2020-07-07
Ecuador,Esmeraldas,ec,8,.1768,2020-07-08
Ecuador,Esmeraldas,ec,8,.27599999,2020-07-09
Ecuador,Esmeraldas,ec,8,.24169999,2020-07-10
Ecuador,Esmeraldas,ec,8,-.2317,2020-07-11
Ecuador,Esmeraldas,ec,8,.015699999,2020-07-12
Ecuador,Esmeraldas,ec,8,.1578,2020-07-13
Ecuador,Esmeraldas,ec,8,.28470001,2020-07-14
Ecuador,Esmeraldas,ec,8,.1143,2020-07-15
Ecuador,Esmeraldas,ec,8,.040600002,2020-07-16
Ecuador,Esmeraldas,ec,8,-.055300001,2020-07-17
Ecuador,Esmeraldas,ec,8,-.1132,2020-07-18
Ecuador,Esmeraldas,ec,8,-.1238,2020-07-19
Ecuador,Esmeraldas,ec,8,.0352,2020-07-20
Ecuador,Esmeraldas,ec,8,.023499999,2020-07-21
Ecuador,Esmeraldas,ec,8,.026699999,2020-07-22
Ecuador,Esmeraldas,ec,8,.037900001,2020-07-23
Ecuador,Esmeraldas,ec,8,-.0027999999,2020-07-24
Ecuador,Esmeraldas,ec,8,.071599998,2020-07-25
Ecuador,Esmeraldas,ec,8,-.0506,2020-07-26
Ecuador,Esmeraldas,ec,8,.042199999,2020-07-27
Ecuador,Esmeraldas,ec,8,.1277,2020-07-28
Ecuador,Esmeraldas,ec,8,.23019999,2020-07-29
Ecuador,Esmeraldas,ec,8,.1644,2020-07-30
Ecuador,Esmeraldas,ec,8,.0592,2020-07-31
Ecuador,Esmeraldas,ec,8,.184,2020-08-01
Ecuador,Esmeraldas,ec,8,.031599998,2020-08-02
Ecuador,Esmeraldas,ec,8,.12899999,2020-08-03
Ecuador,Esmeraldas,ec,8,.088500001,2020-08-04
Ecuador,Esmeraldas,ec,8,.1082,2020-08-05
Ecuador,Esmeraldas,ec,8,.25119999,2020-08-06
Ecuador,Esmeraldas,ec,8,.2467,2020-08-07
Ecuador,Esmeraldas,ec,8,.2411,2020-08-08
Ecuador,Esmeraldas,ec,8,.15970001,2020-08-09
Ecuador,Esmeraldas,ec,8,.208,2020-08-10
Ecuador,Esmeraldas,ec,8,.18960001,2020-08-11
Ecuador,Esmeraldas,ec,8,.24439999,2020-08-12
Ecuador,Esmeraldas,ec,8,.12530001,2020-08-13
Ecuador,Esmeraldas,ec,8,.13510001,2020-08-14
Ecuador,Esmeraldas,ec,8,.1137,2020-08-15
Ecuador,Esmeraldas,ec,8,.0306,2020-08-16
Ecuador,Esmeraldas,ec,8,.1371,2020-08-17
Ecuador,Esmeraldas,ec,8,.17560001,2020-08-18
Ecuador,Esmeraldas,ec,8,.2242,2020-08-19
Ecuador,Esmeraldas,ec,8,.29179999,2020-08-20
Ecuador,Esmeraldas,ec,8,.2192,2020-08-21
Ecuador,Esmeraldas,ec,8,.1655,2020-08-22
Ecuador,Esmeraldas,ec,8,.1229,2020-08-23
Ecuador,Esmeraldas,ec,8,.2264,2020-08-24
Ecuador,Esmeraldas,ec,8,.26069999,2020-08-25
Ecuador,Esmeraldas,ec,8,.2208,2020-08-26
Ecuador,Esmeraldas,ec,8,.26269999,2020-08-27
Ecuador,Esmeraldas,ec,8,.212,2020-08-28
Ecuador,Esmeraldas,ec,8,.2712,2020-08-29
Ecuador,Esmeraldas,ec,8,.059099998,2020-08-30
Ecuador,Esmeraldas,ec,8,.1556,2020-08-31
Ecuador,Esmeraldas,ec,8,.1024,2020-09-01
Ecuador,Esmeraldas,ec,8,.1724,2020-09-02
Ecuador,Esmeraldas,ec,8,.1118,2020-09-03
Ecuador,Esmeraldas,ec,8,.19509999,2020-09-04
Ecuador,Esmeraldas,ec,8,.095100001,2020-09-05
Ecuador,Esmeraldas,ec,8,.026699999,2020-09-06
Ecuador,Esmeraldas,ec,8,.082400002,2020-09-07
Ecuador,Esmeraldas,ec,8,.1186,2020-09-08
Ecuador,Esmeraldas,ec,8,.1556,2020-09-09
Ecuador,Esmeraldas,ec,8,.30599999,2020-09-10
Ecuador,Esmeraldas,ec,8,.2448,2020-09-11
Ecuador,Esmeraldas,ec,8,.20290001,2020-09-12
Ecuador,Esmeraldas,ec,8,.064199999,2020-09-13
Ecuador,Esmeraldas,ec,8,.1166,2020-09-14
Ecuador,Esmeraldas,ec,8,.1689,2020-09-15
Ecuador,Esmeraldas,ec,8,.1636,2020-09-16
Ecuador,Esmeraldas,ec,8,.24690001,2020-09-17
Ecuador,Esmeraldas,ec,8,.1972,2020-09-18
Ecuador,Esmeraldas,ec,8,.1383,2020-09-19
Ecuador,Esmeraldas,ec,8,.1621,2020-09-20
Ecuador,Esmeraldas,ec,8,.1178,2020-09-21
Ecuador,Esmeraldas,ec,8,.1443,2020-09-22
Ecuador,Esmeraldas,ec,8,.15620001,2020-09-23
Ecuador,Esmeraldas,ec,8,.1353,2020-09-24
Ecuador,Esmeraldas,ec,8,.1444,2020-09-25
Ecuador,Esmeraldas,ec,8,.064400002,2020-09-26
Ecuador,Esmeraldas,ec,8,.0557,2020-09-27
Ecuador,Esmeraldas,ec,8,.1074,2020-09-28
Ecuador,Esmeraldas,ec,8,.1066,2020-09-29
Ecuador,Esmeraldas,ec,8,.241,2020-09-30
Ecuador,Esmeraldas,ec,8,.1356,2020-10-01
Ecuador,Esmeraldas,ec,8,.1304,2020-10-02
Ecuador,Esmeraldas,ec,8,.088399999,2020-10-03
Ecuador,Esmeraldas,ec,8,.043499999,2020-10-04
Ecuador,Esmeraldas,ec,8,.069899999,2020-10-05
Ecuador,Esmeraldas,ec,8,.098700002,2020-10-06
Ecuador,Esmeraldas,ec,8,.1522,2020-10-07
Ecuador,Esmeraldas,ec,8,.1503,2020-10-08
Ecuador,Esmeraldas,ec,8,.29750001,2020-10-09
Ecuador,Esmeraldas,ec,8,.26539999,2020-10-10
Ecuador,Esmeraldas,ec,8,.25909999,2020-10-11
Ecuador,Esmeraldas,ec,8,.050000001,2020-10-12
Ecuador,Esmeraldas,ec,8,.080899999,2020-10-13
Ecuador,Esmeraldas,ec,8,.055399999,2020-10-14
Ecuador,Esmeraldas,ec,8,.1129,2020-10-15
Ecuador,Esmeraldas,ec,8,.1108,2020-10-16
Ecuador,Esmeraldas,ec,8,.1204,2020-10-17
Ecuador,Esmeraldas,ec,8,.083899997,2020-10-18
Ecuador,Esmeraldas,ec,8,.063699998,2020-10-19
Ecuador,Esmeraldas,ec,8,.065200001,2020-10-20
Ecuador,Esmeraldas,ec,8,.046500001,2020-10-21
Ecuador,Esmeraldas,ec,8,.1515,2020-10-22
Ecuador,Esmeraldas,ec,8,.1076,2020-10-23
Ecuador,Esmeraldas,ec,8,.078000002,2020-10-24
Ecuador,Esmeraldas,ec,8,.0221,2020-10-25
Ecuador,Esmeraldas,ec,8,.069300003,2020-10-26
Ecuador,Esmeraldas,ec,8,.1436,2020-10-27
Ecuador,Esmeraldas,ec,8,.178,2020-10-28
Ecuador,Esmeraldas,ec,8,.1048,2020-10-29
Ecuador,Esmeraldas,ec,8,.1373,2020-10-30
Ecuador,Esmeraldas,ec,8,.42120001,2020-10-31
Ecuador,Esmeraldas,ec,8,.24959999,2020-11-01
Ecuador,Galápagos,ec,9,-.054499999,2020-03-01
Ecuador,Galápagos,ec,9,0,2020-03-02
Ecuador,Galápagos,ec,9,.0537,2020-03-03
Ecuador,Galápagos,ec,9,.1238,2020-03-04
Ecuador,Galápagos,ec,9,.15260001,2020-03-05
Ecuador,Galápagos,ec,9,.1937,2020-03-06
Ecuador,Galápagos,ec,9,.0034,2020-03-07
Ecuador,Galápagos,ec,9,-.1539,2020-03-08
Ecuador,Galápagos,ec,9,-.0285,2020-03-09
Ecuador,Galápagos,ec,9,-.037599999,2020-03-10
Ecuador,Galápagos,ec,9,.19769999,2020-03-11
